5,6,7,8,9,10,11,12,13,14,15,16
"[[9555.8825, 13.6883, 28.49, 10.2912, 13.8245, 51.0608], [2899.8902, 7.5406, 17.267, 5.1666, 7.6156, 25.419], [701.2023, 3.708, 8.706, 2.6854, 3.7449, 12.9826]]","[[30891.1079, 22.5036, 46.691, 17.0047, 22.6903, 101.394], [11330.6649, 13.629, 30.633, 9.5228, 13.7421, 56.4774], [3167.9011, 7.2064, 17.371, 5.0444, 7.2662, 29.577]]","[[80099.8466, 33.5882, 69.557, 25.4372, 33.8273, 177.1262], [33402.5168, 21.69, 48.19, 15.2978, 21.8444, 106.1136], [11459.7123, 12.7045, 30.362, 8.7005, 12.7949, 59.8603]]","[[180813.1508, 47.2468, 97.587, 35.8738, 47.5412, 285.6982], [82484.4303, 31.9112, 70.203, 22.7132, 32.1101, 180.3619], [33104.8751, 20.2164, 47.579, 13.8103, 20.3423, 109.0005]]","[[359438.4809, 62.848, 129.985, 47.6951, 63.1962, 427.5258], [182086.2374, 44.732, 97.776, 32.0551, 44.9798, 286.6954], [82090.2955, 30.0348, 69.892, 20.5511, 30.2012, 182.7978]]","[[646041.2551, 79.9778, 164.614, 60.7212, 80.3767, 605.0532], [353413.2729, 59.1535, 127.972, 42.6034, 59.4486, 423.6205], [176226.9438, 41.7711, 95.518, 28.7782, 41.9794, 284.5941]]","[[1201525.2088, 104.0411, 215.827, 78.9957, 104.5129, 866.0609], [709002.1557, 79.9213, 173.215, 58.0337, 80.2837, 635.4029], [394120.3953, 59.5872, 135.468, 41.6012, 59.8574, 454.5635]]","[[2005795.417, 128.751, 267.402, 97.7028, 129.2864, 1168.834], [1247312.382, 101.5301, 219.368, 73.9632, 101.9523, 883.875], [733965.5341, 77.8834, 175.691, 54.6628, 78.2073, 652.1902]]","[[3187552.3202, 155.9887, 324.337, 118.3674, 156.5875, 1534.3956], [2052416.4926, 125.1691, 269.999, 91.431, 125.6496, 1184.1276], [1264099.039, 98.2324, 220.469, 69.222, 98.6095, 895.297]]","[[4857308.6965, 185.6044, 385.873, 140.83, 186.2661, 1966.4092], [3239707.009, 151.5805, 325.966, 111.0333, 152.1209, 1549.1444], [2078362.0352, 121.409, 270.747, 85.9678, 121.8419, 1198.1032]]","[[7159789.8328, 217.7518, 452.813, 165.2752, 218.4764, 2473.0146], [4900384.5987, 180.1468, 386.694, 132.2866, 180.7463, 1978.064], [3246081.8233, 146.6193, 325.601, 104.2482, 147.1073, 1557.3427]]","[[10313172.7537, 253.0948, 526.449, 192.1148, 253.8845, 3066.7253], [7234916.9843, 211.9844, 454.254, 155.9977, 212.6458, 2488.7192], [4942297.6425, 175.207, 387.529, 125.0628, 175.7537, 1993.5918]]"
"[[9513.6971, 13.6581, 28.426, 10.2686, 13.794, 50.9485], [2886.2602, 7.5229, 17.226, 5.1545, 7.5977, 25.3594], [697.5428, 3.6983, 8.681, 2.6785, 3.7351, 12.9493]]","[[30764.6574, 22.4575, 46.593, 16.9702, 22.6439, 101.1886], [11281.3043, 13.5992, 30.564, 9.5022, 13.7121, 56.3558], [3152.0876, 7.1884, 17.325, 5.0321, 7.2481, 29.5048]]","[[79784.7475, 33.5221, 69.415, 25.3877, 33.7607, 176.782], [33262.9222, 21.6447, 48.085, 15.2662, 21.7987, 105.8943], [11406.3355, 12.6749, 30.288, 8.6806, 12.7651, 59.7234]]","[[180118.9798, 47.156, 97.393, 35.8058, 47.4498, 285.1573], [82145.4577, 31.8456, 70.052, 22.667, 32.044, 179.9958], [32956.2698, 20.171, 47.467, 13.7797, 20.2966, 108.7589]]","[[358058.4419, 62.7273, 129.726, 47.6046, 63.0748, 426.7155], [181351.0563, 44.6416, 97.57, 31.9911, 44.8889, 286.1235], [81733.3107, 29.9695, 69.734, 20.5068, 30.1355, 182.4034]]","[[643512.6599, 79.8211, 164.277, 60.6038, 80.2192, 603.8842], [351977.6264, 59.0333, 127.7, 42.5178, 59.3277, 422.7693], [175469.2867, 41.6812, 95.303, 28.717, 41.8891, 283.9868]]","[[1197036.9882, 103.8466, 215.409, 78.85, 104.3176, 864.464], [706277.9459, 79.7676, 172.868, 57.9238, 80.1293, 634.2004], [392553.2397, 59.4686, 135.187, 41.5199, 59.7383, 453.6758]]","[[1998409.8226, 128.5137, 266.892, 97.525, 129.0481, 1166.708], [1242613.5995, 101.3387, 218.939, 73.8258, 101.7601, 882.2334], [731114.4489, 77.732, 175.335, 54.5583, 78.0552, 650.9444]]","[[3175887.7795, 155.703, 323.723, 118.1532, 156.3007, 1531.621], [2044732.9365, 124.9346, 269.474, 91.262, 125.4142, 1181.9404], [1259227.612, 98.043, 220.027, 69.0905, 98.4193, 893.5977]]","[[4839546.1811, 185.2647, 385.143, 140.5754, 185.9252, 1962.8554], [3227625.9659, 151.2976, 325.334, 110.8288, 151.837, 1546.2931], [2070411.9097, 121.1766, 270.207, 85.8057, 121.6086, 1195.8451]]","[[7133543.8131, 217.3523, 451.953, 164.9757, 218.0756, 2468.5352], [4882075.182, 179.81, 385.943, 132.0425, 180.4083, 1974.4157], [3233662.3335, 146.3386, 324.952, 104.0515, 146.8256, 1554.4052]]","[[10275358.7017, 252.6304, 525.449, 191.7666, 253.4186, 3061.1696], [7207919.5201, 211.5885, 453.374, 155.7102, 212.2487, 2484.1345], [4923481.1607, 174.8732, 386.761, 124.828, 175.4188, 1989.8494]]"
"[[9471.5409, 13.6278, 28.361, 10.2459, 13.7634, 50.8362], [2872.6798, 7.5051, 17.184, 5.1425, 7.5798, 25.3002], [693.9237, 3.6887, 8.657, 2.6717, 3.7254, 12.9162]]","[[30638.313, 22.4113, 46.494, 16.9357, 22.5973, 100.983], [11232.119, 13.5696, 30.495, 9.4818, 13.6822, 56.2346], [3136.3819, 7.1705, 17.279, 5.0198, 7.23, 29.433]]","[[79470.3848, 33.456, 69.274, 25.3382, 33.6941, 176.4378], [33123.2401, 21.5992, 47.98, 15.2345, 21.7529, 105.6747], [11352.8992, 12.6452, 30.213, 8.6606, 12.7352, 59.5856]]","[[179425.8583, 47.0652, 97.198, 35.7378, 47.3585, 284.6162], [81807.9255, 31.7801, 69.902, 22.6211, 31.9781, 179.6308], [32808.1326, 20.1256, 47.356, 13.7491, 20.251, 108.5174]]","[[356681.1232, 62.6065, 129.467, 47.5141, 62.9533, 425.905], [180617.0099, 44.5511, 97.365, 31.9271, 44.7979, 285.5516], [81377.3504, 29.9041, 69.575, 20.4627, 30.0698, 182.01]]","[[640988.6821, 79.6644, 163.941, 60.4864, 80.0618, 602.7155], [350545.7367, 58.9131, 127.428, 42.4322, 59.2069, 421.9188], [174714.7264, 41.5915, 95.088, 28.656, 41.7989, 283.3811]]","[[1192558.8942, 103.6522, 214.991, 78.7043, 104.1223, 862.8678], [703560.4777, 79.614, 172.522, 57.8139, 79.975, 632.9981], [390989.6898, 59.3501, 134.906, 41.4385, 59.6192, 452.7875]]","[[1991041.2114, 128.2766, 266.382, 97.3473, 128.81, 1164.5829], [1237927.418, 101.1474, 218.509, 73.6884, 101.568, 880.5928], [728269.6264, 77.5806, 174.979, 54.4538, 77.9032, 649.6986]]","[[3164252.0065, 155.4175, 323.109, 117.9392, 156.0141, 1528.8486], [2037068.3706, 124.7002, 268.949, 91.0931, 125.1789, 1179.754], [1254367.7502, 97.8536, 219.584, 68.959, 98.2292, 891.8984]]","[[4821824.3141, 184.9252, 384.412, 140.3208, 185.5845, 1959.3032], [3215571.1084, 151.0148, 324.703, 110.6243, 151.5532, 1543.4422], [2062475.8484, 120.9442, 269.667, 85.6436, 121.3753, 1193.587]]","[[7107348.7135, 216.9528, 451.093, 164.6762, 217.6748, 2464.0566], [4863803.8284, 179.4732, 385.193, 131.7985, 180.0704, 1970.7686], [3221270.1319, 146.0579, 324.304, 103.8548, 146.544, 1551.469]]","[[10237616.391, 252.166, 524.45, 191.4184, 252.9528, 3055.6133], [7180977.1039, 211.1927, 452.494, 155.4227, 211.8516, 2479.5506], [4904702.4937, 174.5394, 385.993, 124.593, 175.084, 1986.1068]]"
"[[9429.5402, 13.5975, 28.296, 10.2233, 13.7328, 50.7242], [2859.219, 7.4875, 17.142, 5.1305, 7.562, 25.2412], [690.22, 3.6788, 8.632, 2.6647, 3.7154, 12.8821]]","[[30512.2687, 22.3652, 46.396, 16.9012, 22.5508, 100.7774], [11182.888, 13.5398, 30.425, 9.4612, 13.6522, 56.1129], [3120.6325, 7.1525, 17.233, 5.0075, 7.2118, 29.3608]]","[[79156.423, 33.3898, 69.132, 25.2887, 33.6275, 176.0933], [32983.8998, 21.5537, 47.875, 15.2027, 21.7071, 105.4547], [11299.8041, 12.6156, 30.139, 8.6407, 12.7053, 59.4485]]","[[178733.7737, 46.9744, 97.003, 35.6698, 47.267, 284.0752], [81470.8559, 31.7146, 69.752, 22.575, 31.9122, 179.265], [32660.7304, 20.0803, 47.244, 13.7186, 20.2054, 108.2767]]","[[355307.2785, 62.4858, 129.208, 47.4237, 62.832, 425.0954], [179885.3889, 44.4608, 97.159, 31.8632, 44.7071, 284.98], [81022.0098, 29.8388, 69.417, 20.4184, 30.0041, 181.6156]]","[[638471.2537, 79.5078, 163.605, 60.3691, 79.9044, 601.5474], [349116.2148, 58.7928, 127.156, 42.3466, 59.0861, 421.068], [173961.9494, 41.5018, 94.873, 28.595, 41.7087, 282.7754]]","[[1188090.0209, 103.4578, 214.573, 78.5586, 103.927, 861.2718], [700850.0421, 79.4605, 172.177, 57.7041, 79.8208, 631.7963], [389430.0174, 59.2316, 134.624, 41.3572, 59.5002, 451.8997]]","[[1983686.3324, 128.0395, 265.872, 97.1695, 128.5718, 1162.4576], [1233251.2253, 100.9562, 218.08, 73.551, 101.376, 878.9524], [725431.0044, 77.4293, 174.623, 54.3494, 77.7513, 648.4536]]","[[3152633.6083, 155.1319, 322.495, 117.7252, 155.7274, 1526.0748], [2029418.7345, 124.4658, 268.425, 90.9242, 124.9436, 1177.568], [1249518.2729, 97.6643, 219.142, 68.8276, 98.0392, 890.2]]","[[4804132.1242, 184.5856, 383.682, 140.0663, 185.2437, 1955.7503], [3203542.1209, 150.7321, 324.072, 110.42, 151.2694, 1540.5927], [2054562.1033, 120.7119, 269.128, 85.4815, 121.1422, 1191.3294]]","[[7081210.8971, 216.5535, 450.234, 164.3768, 217.2742, 2459.5787], [4845571.1748, 179.1365, 384.443, 131.5544, 179.7326, 1967.1216], [3208905.9574, 145.7773, 323.655, 103.6582, 146.2625, 1548.5328]]","[[10199954.1843, 251.7017, 523.45, 191.0703, 252.4871, 3050.0588], [7154092.5522, 210.797, 451.614, 155.1353, 211.4547, 2474.9677], [4885962.5881, 174.2056, 385.225, 124.3582, 174.7492, 1982.3648]]"
"[[9387.6892, 13.5673, 28.232, 10.2007, 13.7023, 50.6122], [2845.6819, 7.4698, 17.1, 5.1184, 7.5441, 25.1819], [686.6144, 3.6692, 8.608, 2.6578, 3.7057, 12.8489]]","[[30386.8788, 22.3192, 46.297, 16.8667, 22.5044, 100.5722], [11134.0323, 13.5102, 30.356, 9.4408, 13.6223, 55.9921], [3105.0703, 7.1346, 17.188, 4.9954, 7.1938, 29.2896]]","[[78843.6089, 33.3238, 68.99, 25.2393, 33.5609, 175.7496], [32844.9402, 21.5082, 47.77, 15.1711, 21.6613, 105.2352], [11246.7191, 12.5859, 30.065, 8.6207, 12.6755, 59.3112]]","[[178044.0835, 46.8836, 96.809, 35.6019, 47.1757, 283.5347], [81134.7409, 31.6491, 69.602, 22.5289, 31.8463, 178.8994], [32513.1868, 20.0349, 47.132, 13.6881, 20.1597, 108.0354]]","[[353936.4235, 62.3651, 128.949, 47.3334, 62.7107, 424.2864], [179154.9597, 44.3704, 96.954, 31.7992, 44.6163, 284.4082], [80667.5049, 29.7734, 69.258, 20.3743, 29.9384, 181.2221]]","[[635958.9393, 79.3513, 163.268, 60.2517, 79.747, 600.3791], [347690.0626, 58.6726, 126.884, 42.261, 58.9652, 420.2169], [173210.1658, 41.412, 94.658, 28.5339, 41.6185, 282.1688]]","[[1183630.8699, 103.2635, 214.156, 78.413, 103.7318, 859.6762], [698143.8937, 79.3069, 171.831, 57.5942, 79.6666, 630.5942], [387873.3556, 59.1131, 134.343, 41.276, 59.3812, 451.0128]]","[[1976348.4677, 127.8024, 265.363, 96.9919, 128.3338, 1160.3334], [1228582.9971, 100.765, 217.651, 73.4137, 101.1839, 877.3118], [722597.8164, 77.278, 174.267, 54.2449, 77.5993, 647.2074]]","[[3141044.8089, 154.8465, 321.881, 117.5112, 155.4409, 1523.3031], [2021786.8558, 124.2316, 267.9, 90.7554, 124.7085, 1175.3825], [1244679.13, 97.475, 218.699, 68.6962, 97.8491, 888.5014]]","[[4786481.0349, 184.2462, 382.951, 139.8118, 184.9031, 1952.1994], [3191535.3023, 150.4493, 323.441, 110.2156, 150.9857, 1537.7425], [2046661.6841, 120.4796, 268.588, 85.3194, 120.9091, 1189.0722]]","[[7055124.594, 216.1543, 449.375, 164.0775, 216.8736, 2455.1022], [4827377.8535, 178.7999, 383.694, 131.3105, 179.3949, 1963.4764], [3196568.9216, 145.4968, 323.007, 103.4616, 145.981, 1545.5974]]","[[10162369.4866, 251.2376, 522.451, 190.7222, 252.0214, 3044.5054], [7127264.4857, 210.4013, 450.735, 154.848, 211.0578, 2470.3857], [4867261.6091, 173.8719, 384.457, 124.1234, 174.4144, 1978.6232]]"
"[[9345.874, 13.5371, 28.167, 10.1781, 13.6718, 50.5002], [2832.2817, 7.4522, 17.058, 5.1064, 7.5263, 25.123], [683.0249, 3.6596, 8.583, 2.651, 3.696, 12.8158]]","[[30261.4922, 22.2731, 46.199, 16.8323, 22.4579, 100.367], [11085.1741, 13.4805, 30.287, 9.4203, 13.5924, 55.8708], [3089.4226, 7.1166, 17.142, 4.983, 7.1757, 29.2173]]","[[78531.0373, 33.2576, 68.849, 25.1898, 33.4944, 175.4052], [32706.4169, 21.4628, 47.665, 15.1395, 21.6156, 105.0163], [11193.7972, 12.5562, 29.991, 8.6008, 12.6456, 59.1738]]","[[177355.6041, 46.7929, 96.614, 35.5339, 47.0844, 282.9939], [80799.0053, 31.5835, 69.453, 22.4828, 31.7803, 178.5342], [32366.1253, 19.9895, 47.021, 13.6575, 20.1141, 107.7941]]","[[352567.8022, 62.2444, 128.69, 47.243, 62.5893, 423.4765], [178425.7971, 44.2801, 96.748, 31.7352, 44.5254, 283.8361], [80313.9802, 29.7081, 69.1, 20.3301, 29.8727, 180.8283]]","[[633452.4698, 79.1947, 162.932, 60.1344, 79.5897, 599.2112], [346267.6556, 58.5525, 126.613, 42.1754, 58.8445, 419.3668], [172460.6428, 41.3223, 94.443, 28.4728, 41.5284, 281.563]]","[[1179181.2673, 103.0692, 213.739, 78.2674, 103.5366, 858.081], [695445.543, 79.1535, 171.485, 57.4845, 79.5125, 629.3934], [386321.1292, 58.9947, 134.063, 41.1947, 59.2622, 450.1256]]","[[1969024.6156, 127.5654, 264.853, 96.8142, 128.0958, 1158.2096], [1223926.8493, 100.5738, 217.222, 73.2764, 100.992, 875.6726], [719771.8621, 77.1267, 173.911, 54.1405, 77.4474, 645.9629]]","[[3129478.3926, 154.5611, 321.268, 117.2973, 155.1545, 1520.5316], [2014169.523, 123.9973, 267.376, 90.5865, 124.4733, 1173.1971], [1239850.8823, 97.2857, 218.257, 68.5649, 97.6592, 886.8036]]","[[4768866.4634, 183.9069, 382.222, 139.5574, 184.5625, 1948.6484], [3179558.3093, 150.1668, 322.81, 110.0114, 150.7021, 1534.8947], [2038782.5814, 120.2475, 268.049, 85.1575, 120.6761, 1186.8162]]","[[7029092.5549, 215.7551, 448.516, 163.7782, 216.4731, 2450.6257], [4809222.4012, 178.4633, 382.944, 131.0666, 179.0572, 1959.8308], [3184256.5855, 145.2164, 322.359, 103.265, 145.6996, 1542.6622]]","[[10124861.8355, 250.7735, 521.453, 190.3742, 251.5559, 3038.952], [7100492.5771, 210.0058, 449.855, 154.5606, 210.6611, 2465.8041], [4848607.9951, 173.5384, 383.69, 123.8886, 174.0799, 1974.8833]]"
"[[9304.1182, 13.5068, 28.103, 10.1555, 13.6412, 50.388], [2818.8433, 7.4345, 17.016, 5.0943, 7.5085, 25.0636], [679.4313, 3.65, 8.559, 2.6441, 3.6863, 12.7825]]","[[30136.3527, 22.227, 46.1, 16.7978, 22.4114, 100.1615], [11036.3318, 13.4508, 30.217, 9.3999, 13.5624, 55.7494], [3073.8548, 7.0987, 17.096, 4.9708, 7.1576, 29.1457]]","[[78219.4135, 33.1916, 68.708, 25.1404, 33.4278, 175.0615], [32568.218, 21.4175, 47.56, 15.1078, 21.5699, 104.7971], [11141.0237, 12.5266, 29.916, 8.5808, 12.6158, 59.0364]]","[[176668.6505, 46.7022, 96.42, 35.466, 46.9932, 282.4533], [80464.5943, 31.5181, 69.303, 22.4368, 31.7145, 178.1692], [32219.5364, 19.9442, 46.909, 13.627, 20.0685, 107.5532]]","[[351202.7301, 62.1238, 128.431, 47.1525, 62.468, 422.6666], [177698.598, 44.1897, 96.543, 31.6713, 44.4345, 283.2648], [79961.5202, 29.6428, 68.942, 20.286, 29.8071, 180.4352]]","[[630951.2173, 79.0382, 162.596, 60.0171, 79.4324, 598.0433], [344849.2353, 58.4324, 126.341, 42.09, 58.7239, 418.5171], [171713.119, 41.2326, 94.228, 28.4118, 41.4383, 280.9577]]","[[1174741.6756, 102.875, 213.321, 78.1218, 103.3415, 856.4859], [692751.3948, 79.0, 171.14, 57.3747, 79.3583, 628.1922], [384771.5094, 58.8762, 133.782, 41.1135, 59.1432, 449.2385]]","[[1961717.2974, 127.3285, 264.344, 96.6366, 127.8579, 1156.0857], [1219278.9778, 100.3827, 216.793, 73.1391, 100.8001, 874.0326], [716951.6461, 76.9755, 173.555, 54.0361, 77.2955, 644.7186]]","[[3117934.5459, 154.2758, 320.654, 117.0834, 154.868, 1517.7601], [2006568.2573, 123.7631, 266.852, 90.4177, 124.2382, 1171.0118], [1235034.517, 97.0966, 217.816, 68.4336, 97.4693, 885.1065]]","[[4751285.5865, 183.5676, 381.492, 139.303, 184.222, 1945.0976], [3167604.7389, 149.8842, 322.18, 109.8071, 150.4186, 1532.0459], [2030917.8547, 120.0153, 267.51, 84.9955, 120.4432, 1184.5599]]","[[7003115.4798, 215.3561, 447.658, 163.479, 216.0728, 2446.1502], [4791107.4049, 178.1269, 382.195, 130.8228, 178.7197, 1956.1866], [3171975.0942, 144.936, 321.712, 103.0686, 145.4184, 1539.7289]]","[[10087436.5438, 250.3096, 520.454, 190.0263, 251.0906, 3033.4014], [7073778.3647, 209.6104, 448.977, 154.2734, 210.2644, 2461.224], [4829990.8543, 173.2049, 382.923, 123.654, 173.7453, 1971.1446]]"
"[[9262.5508, 13.4766, 28.039, 10.1329, 13.6107, 50.276], [2805.5424, 7.4169, 16.974, 5.0824, 7.4907, 25.005], [675.8115, 3.6402, 8.534, 2.6372, 3.6764, 12.749]]","[[30011.5037, 22.1809, 46.002, 16.7633, 22.365, 99.9558], [10987.6517, 13.4211, 30.148, 9.3793, 13.5325, 55.628], [3058.381, 7.0808, 17.05, 4.9586, 7.1395, 29.0738]]","[[77908.1548, 33.1255, 68.566, 25.0909, 33.3613, 174.7168], [32430.2274, 21.372, 47.456, 15.0761, 21.5241, 104.5772], [11088.3283, 12.4969, 29.842, 8.5609, 12.5859, 58.8988]]","[[175983.0005, 46.6115, 96.225, 35.398, 46.9019, 281.9126], [80130.592, 31.4526, 69.153, 22.3908, 31.6486, 177.8041], [32073.3912, 19.8989, 46.798, 13.5965, 20.0229, 107.312]]","[[349841.1743, 62.0033, 128.173, 47.0623, 62.3468, 421.858], [176973.1536, 44.0994, 96.338, 31.6073, 44.3438, 282.693], [79609.7715, 29.5776, 68.784, 20.2418, 29.7414, 180.0418]]","[[628456.488, 78.8818, 162.261, 59.8999, 79.2752, 596.8762], [343432.3543, 58.3123, 126.069, 42.0044, 58.6031, 417.6663], [170967.2412, 41.143, 94.014, 28.3508, 41.3482, 280.3516]]","[[1170309.42, 102.6807, 212.904, 77.9762, 103.1464, 854.8909], [690063.5105, 78.8466, 170.794, 57.2649, 79.2042, 626.9912], [383225.5751, 58.7578, 133.501, 41.0322, 59.0243, 448.3514]]","[[1954423.3225, 127.0915, 263.835, 96.459, 127.62, 1153.9624], [1214640.4034, 100.1916, 216.364, 73.0017, 100.6082, 872.3924], [714138.2506, 76.8243, 173.2, 53.9317, 77.1437, 643.4737]]","[[3106412.8344, 153.9905, 320.041, 116.8695, 154.5816, 1514.989], [1998984.0134, 123.529, 266.329, 90.249, 124.0032, 1168.8279], [1230226.3039, 96.9074, 217.374, 68.3022, 97.2794, 883.4083]]","[[4733742.3142, 183.2284, 380.763, 139.0487, 183.8816, 1941.5482], [3155677.0448, 149.6018, 321.549, 109.6029, 150.1351, 1529.1985], [2023070.8009, 119.7832, 266.971, 84.8336, 120.2103, 1182.3042]]","[[6977194.2632, 214.9572, 446.8, 163.1799, 215.6725, 2441.6759], [4773029.3251, 177.7905, 381.446, 130.5789, 178.3822, 1952.5423], [3159718.2629, 144.6558, 321.064, 102.8721, 145.1371, 1536.7957]]","[[10050082.7269, 249.8457, 519.456, 189.6785, 250.6253, 3027.8507], [7047120.9568, 209.2151, 448.098, 153.9863, 209.8678, 2456.6448], [4811415.8424, 172.8715, 382.156, 123.4194, 173.4109, 1967.4062]]"
"[[9220.9347, 13.4463, 27.974, 10.1103, 13.5801, 50.1638], [2792.1504, 7.3992, 16.933, 5.0703, 7.4728, 24.9456], [672.2284, 3.6306, 8.51, 2.6303, 3.6667, 12.7155]]","[[29886.9641, 22.1348, 45.903, 16.7288, 22.3185, 99.7508], [10939.3478, 13.3915, 30.079, 9.359, 13.5027, 55.5074], [3042.8966, 7.0628, 17.004, 4.9464, 7.1214, 29.0023]]","[[77597.8729, 33.0595, 68.425, 25.0415, 33.2948, 174.3732], [32292.7264, 21.3267, 47.351, 15.0445, 21.4785, 104.3584], [11035.8324, 12.4673, 29.768, 8.541, 12.5561, 58.7618]]","[[175299.5238, 46.5209, 96.031, 35.3301, 46.8107, 281.3726], [79797.4134, 31.3872, 69.003, 22.3448, 31.5827, 177.4387], [31927.6304, 19.8537, 46.686, 13.566, 19.9774, 107.0713]]","[[348482.3733, 61.8828, 127.914, 46.972, 62.2256, 421.0494], [176249.7723, 44.0092, 96.133, 31.5435, 44.253, 282.1228], [79258.9339, 29.5123, 68.626, 20.1977, 29.6758, 179.6483]]","[[625965.4297, 78.7253, 161.925, 59.7827, 79.118, 595.7086], [342020.5495, 58.1923, 125.798, 41.919, 58.4825, 416.817], [170223.5092, 41.0534, 93.799, 28.2898, 41.2582, 279.7464]]","[[1165888.6263, 102.4866, 212.487, 77.8307, 102.9514, 853.2968], [687383.1451, 78.6933, 170.449, 57.1552, 79.0502, 625.7913], [381683.4917, 58.6395, 133.221, 40.951, 58.9054, 447.465]]","[[1947145.598, 126.8547, 263.326, 96.2815, 127.3822, 1151.8393], [1210014.4203, 100.0006, 215.936, 72.8646, 100.4164, 870.7544], [711330.1977, 76.6731, 172.844, 53.8274, 76.9919, 642.2296]]","[[3094918.6306, 153.7053, 319.428, 116.6558, 154.2954, 1512.2191], [1991417.9514, 123.295, 265.805, 90.0803, 123.7683, 1166.6447], [1225428.9936, 96.7182, 216.932, 68.171, 97.0895, 881.7118]]","[[4716234.6312, 182.8892, 380.033, 138.7944, 183.5412, 1937.9994], [3143775.0438, 149.3194, 320.919, 109.3988, 149.8517, 1526.3517], [2015240.8161, 119.5512, 266.433, 84.6717, 119.9774, 1180.049]]","[[6951323.7067, 214.5583, 445.942, 162.8807, 215.2723, 2437.2022], [4754988.6976, 177.4542, 380.698, 130.3352, 178.0447, 1948.8989], [3147488.3557, 144.3755, 320.417, 102.6757, 144.856, 1533.8629]]","[[10012810.9064, 249.382, 518.459, 189.3307, 250.1601, 3022.3013], [7020521.3886, 208.8198, 447.22, 153.6992, 209.4714, 2452.0667], [4792880.6081, 172.5382, 381.39, 123.1848, 173.0766, 1963.669]]"
"[[9179.6015, 13.4161, 27.91, 10.0877, 13.5496, 50.0518], [2778.869, 7.3816, 16.891, 5.0583, 7.455, 24.8867], [668.6593, 3.6209, 8.485, 2.6234, 3.6569, 12.6824]]","[[29762.899, 22.0888, 45.805, 16.6944, 22.2721, 99.5458], [10890.8879, 13.3619, 30.01, 9.3385, 13.4727, 55.3862], [3027.4726, 7.0449, 16.959, 4.9342, 7.1034, 28.9305]]","[[77288.5907, 32.9935, 68.284, 24.9921, 33.2283, 174.0297], [32155.3432, 21.2813, 47.246, 15.0129, 21.4327, 104.139], [10983.4309, 12.4377, 29.694, 8.521, 12.5262, 58.6242]]","[[174616.4843, 46.4302, 95.837, 35.2622, 46.7194, 280.832], [79465.5258, 31.3218, 68.854, 22.2988, 31.517, 177.0742], [31782.2478, 19.8084, 46.575, 13.5356, 19.9318, 106.8312]]","[[347125.7504, 61.7622, 127.656, 46.8816, 62.1044, 420.2402], [175527.3995, 43.9189, 95.928, 31.4795, 44.1623, 281.5513], [78909.1924, 29.4471, 68.468, 20.1535, 29.6103, 179.2548]]","[[623480.7847, 78.5689, 161.589, 59.6654, 78.9608, 594.541], [340611.5389, 58.0723, 125.527, 41.8335, 58.3619, 415.9676], [169481.09, 40.9638, 93.585, 28.2288, 41.1681, 279.141]]","[[1161476.3883, 102.2925, 212.071, 77.6852, 102.7564, 851.7027], [684706.6005, 78.54, 170.104, 57.0455, 78.8962, 624.5907], [380145.2542, 58.5212, 132.94, 40.8699, 58.7866, 446.5792]]","[[1939883.0863, 126.6179, 262.818, 96.104, 127.1444, 1149.7173], [1205396.1887, 99.8096, 215.507, 72.7273, 100.2246, 869.1148], [708530.1129, 76.522, 172.489, 53.7231, 76.8402, 640.9862]]","[[3083447.7421, 153.4202, 318.815, 116.442, 154.0092, 1509.4493], [1983865.5234, 123.061, 265.282, 89.9116, 123.5334, 1164.4611], [1220645.5087, 96.5293, 216.491, 68.0398, 96.8998, 880.0159]]","[[4698766.8317, 182.5502, 379.305, 138.5402, 183.201, 1934.4512], [3131897.1437, 149.037, 320.29, 109.1946, 149.5684, 1523.5045], [2007429.0345, 119.3193, 265.894, 84.5098, 119.7446, 1177.7948]]","[[6925512.2167, 214.1596, 445.084, 162.5817, 214.8722, 2432.73], [4736989.9081, 177.118, 379.949, 130.0916, 177.7074, 1945.258], [3135283.5423, 144.0953, 319.77, 102.4793, 144.5749, 1530.93]]","[[9975619.9467, 248.9184, 517.462, 188.983, 249.6951, 3016.7536], [6993975.622, 208.4247, 446.342, 153.4121, 209.075, 2447.4892], [4774385.4865, 172.205, 380.624, 122.9502, 172.7423, 1959.9315]]"
